Strategy 1,Strategy 2,Strategy 3,Strategy 1,Strategy 2,Strategy 3,-,-
x0(1),x0(2),x0(3),xF(1),xF(2),xF(3),sim,divisions
40,0,360,160,0,240,26,20
40,0,360,169,0,231,27,20
40,0,360,161,0,239,28,20
40,0,360,160,0,240,29,20
40,0,360,159,0,241,30,20
40,0,360,152,0,248,31,20
40,0,360,164,0,236,32,20
40,0,360,149,0,251,33,20
40,0,360,160,0,240,34,20
40,0,360,164,0,236,35,20
40,0,360,163,0,237,36,20
40,0,360,154,0,246,37,20
40,0,360,168,0,232,38,20
40,0,360,159,0,241,39,20
40,0,360,158,0,242,40,20
40,0,360,157,0,243,41,20
40,0,360,160,0,240,42,20
40,0,360,156,0,244,43,20
40,0,360,164,0,236,44,20
40,0,360,154,0,246,45,20
40,0,360,167,0,233,46,20
40,0,360,162,0,238,47,20
40,0,360,145,0,255,48,20
40,0,360,164,0,236,49,20
40,20,340,140,76,184,0,20
40,20,340,143,79,178,1,20
40,20,340,123,80,197,2,20
40,20,340,151,74,175,3,20
40,20,340,146,68,186,4,20
40,20,340,137,81,182,5,20
40,20,340,141,65,194,6,20
40,20,340,133,87,180,7,20
40,20,340,149,80,171,8,20
40,20,340,145,77,178,9,20
40,20,340,140,83,177,10,20
40,20,340,143,64,193,11,20
40,20,340,143,79,178,12,20
40,20,340,142,78,180,13,20
40,20,340,132,68,200,14,20
40,20,340,131,86,183,15,20
40,20,340,151,70,179,16,20
40,20,340,147,75,178,17,20
40,20,340,148,69,183,18,20
40,20,340,138,78,184,19,20
40,20,340,135,83,182,20,20
40,20,340,144,79,177,21,20
40,20,340,151,83,166,22,20
40,20,340,134,83,183,23,20
40,20,340,136,69,195,24,20
40,20,340,135,79,186,25,20
40,20,340,145,80,175,26,20
40,20,340,124,77,199,27,20
40,20,340,132,73,195,28,20
40,20,340,135,80,185,29,20
40,20,340,141,82,177,30,20
40,20,340,137,81,182,31,20
40,20,340,131,73,196,32,20
40,20,340,131,79,190,33,20
40,20,340,132,86,182,34,20
40,20,340,130,80,190,35,20
40,20,340,137,72,191,36,20
40,20,340,142,78,180,37,20
40,20,340,144,70,186,38,20
40,20,340,132,92,176,39,20
40,20,340,143,75,182,40,20
40,20,340,131,87,182,41,20
40,20,340,141,72,187,42,20
40,20,340,142,75,183,43,20
40,20,340,139,73,188,44,20
40,20,340,142,84,174,45,20
40,20,340,143,87,170,46,20
40,20,340,134,65,201,47,20
40,20,340,142,76,182,48,20
40,20,340,139,89,172,49,20
40,40,320,118,131,151,0,20
40,40,320,119,136,145,1,20
40,40,320,124,136,140,2,20
40,40,320,131,142,127,3,20
40,40,320,132,143,125,4,20
40,40,320,131,135,134,5,20
40,40,320,106,159,135,6,20
40,40,320,127,139,134,7,20
40,40,320,122,130,148,8,20
40,40,320,127,131,142,9,20
40,40,320,123,145,132,10,20
40,40,320,137,134,129,11,20
40,40,320,121,149,130,12,20
40,40,320,130,133,137,13,20
40,40,320,116,142,142,14,20
40,40,320,121,139,140,15,20
40,40,320,112,130,158,16,20
40,40,320,125,129,146,17,20
40,40,320,126,130,144,18,20
40,40,320,130,134,136,19,20
40,40,320,101,136,163,20,20
40,40,320,122,146,132,21,20
40,40,320,120,133,147,22,20
40,40,320,124,146,130,23,20
40,40,320,143,116,141,24,20
40,40,320,120,152,128,25,20
40,40,320,111,150,139,26,20
40,40,320,117,142,141,27,20
40,40,320,126,127,147,28,20
40,40,320,123,134,143,29,20
40,40,320,129,125,146,30,20
40,40,320,121,136,143,31,20
40,40,320,125,125,150,32,20
40,40,320,123,117,160,33,20
40,40,320,121,134,145,34,20
40,40,320,132,123,145,35,20
40,40,320,125,135,140,36,20
40,40,320,117,136,147,37,20
40,40,320,134,138,128,38,20
40,40,320,125,143,132,39,20
40,40,320,114,134,152,40,20
40,40,320,116,143,141,41,20
40,40,320,120,133,147,42,20
40,40,320,128,133,139,43,20
40,40,320,132,126,142,44,20
40,40,320,129,131,140,45,20
40,40,320,130,141,129,46,20
40,40,320,134,131,135,47,20
40,40,320,118,144,138,48,20
40,40,320,125,144,131,49,20
40,60,300,108,188,104,0,20
40,60,300,127,183,90,1,20
40,60,300,103,188,109,2,20
40,60,300,106,186,108,3,20
40,60,300,113,191,96,4,20
40,60,300,101,193,106,5,20
40,60,300,108,178,114,6,20
40,60,300,132,166,102,7,20
40,60,300,103,180,117,8,20
40,60,300,121,181,98,9,20
40,60,300,109,186,105,10,20
40,60,300,111,185,104,11,20
40,60,300,102,189,109,12,20
40,60,300,117,179,104,13,20
40,60,300,113,182,105,14,20
40,60,300,103,188,109,15,20
40,60,300,110,164,126,16,20
40,60,300,114,194,92,17,20
40,60,300,101,200,99,18,20
40,60,300,102,183,115,19,20
40,60,300,111,173,116,20,20
40,60,300,116,171,113,21,20
40,60,300,110,185,105,22,20
40,60,300,93,188,119,23,20
40,60,300,110,187,103,24,20
40,60,300,104,201,95,25,20
40,60,300,117,185,98,26,20
40,60,300,99,174,127,27,20
40,60,300,99,190,111,28,20
40,60,300,104,186,110,29,20
40,60,300,113,197,90,30,20
40,60,300,107,182,111,31,20
40,60,300,98,202,100,32,20
40,60,300,121,177,102,33,20
40,60,300,100,193,107,34,20
40,60,300,106,190,104,35,20
40,60,300,104,178,118,36,20
40,60,300,95,198,107,37,20
40,60,300,106,200,94,38,20
40,60,300,100,198,102,39,20
40,60,300,106,195,99,40,20
40,60,300,94,196,110,41,20
40,60,300,114,189,97,42,20
40,60,300,96,204,100,43,20
40,60,300,114,190,96,44,20
40,60,300,106,175,119,45,20
40,60,300,105,197,98,46,20
40,60,300,112,199,89,47,20
40,60,300,109,204,87,48,20
40,60,300,114,180,106,49,20
40,80,280,92,232,76,0,20
40,80,280,97,236,67,1,20
40,80,280,82,232,86,2,20
40,80,280,96,235,69,3,20
40,80,280,90,236,74,4,20
40,80,280,117,214,69,5,20
40,80,280,87,237,76,6,20
40,80,280,112,211,77,7,20
40,80,280,105,210,85,8,20
40,80,280,97,223,80,9,20
40,80,280,108,222,70,10,20
40,80,280,96,222,82,11,20
40,80,280,93,241,66,12,20
40,80,280,89,244,67,13,20
40,80,280,95,227,78,14,20
40,80,280,103,229,68,15,20
40,80,280,105,211,84,16,20
40,80,280,94,212,94,17,20
40,80,280,91,219,90,18,20
40,80,280,95,213,92,19,20
40,80,280,97,220,83,20,20
40,80,280,88,223,89,21,20
40,80,280,113,212,75,22,20
40,80,280,98,234,68,23,20
40,80,280,99,239,62,24,20
40,80,280,95,227,78,25,20
40,80,280,80,226,94,26,20
40,80,280,88,230,82,27,20
40,80,280,89,229,82,28,20
40,80,280,92,235,73,29,20
40,80,280,104,219,77,30,20
40,80,280,97,222,81,31,20
40,80,280,103,215,82,32,20
40,80,280,100,214,86,33,20
40,80,280,93,231,76,34,20
40,80,280,92,227,81,35,20
40,80,280,95,224,81,36,20
40,80,280,96,224,80,37,20
40,80,280,83,224,93,38,20
40,80,280,93,224,83,39,20
40,80,280,92,238,70,40,20
40,80,280,83,233,84,41,20
40,80,280,90,235,75,42,20
40,80,280,88,239,73,43,20
40,80,280,91,210,99,44,20
40,80,280,79,233,88,45,20
40,80,280,88,221,91,46,20
40,80,280,100,228,72,47,20
40,80,280,95,229,76,48,20
40,80,280,82,241,77,49,20
40,100,260,71,268,61,0,20
40,100,260,81,255,64,1,20
40,100,260,86,250,64,2,20
40,100,260,75,264,61,3,20
40,100,260,95,256,49,4,20
40,100,260,80,267,53,5,20
40,100,260,66,264,70,6,20
40,100,260,64,272,64,7,20
40,100,260,80,255,65,8,20
40,100,260,88,253,59,9,20
40,100,260,90,256,54,10,20
40,100,260,100,242,58,11,20
40,100,260,85,250,65,12,20
40,100,260,85,263,52,13,20
40,100,260,74,254,72,14,20
40,100,260,88,256,56,15,20
40,100,260,72,265,63,16,20
40,100,260,80,250,70,17,20
40,100,260,82,263,55,18,20
40,100,260,71,256,73,19,20
40,100,260,73,264,63,20,20
40,100,260,83,259,58,21,20
40,100,260,88,258,54,22,20
40,100,260,100,238,62,23,20
40,100,260,86,259,55,24,20
40,100,260,67,274,59,25,20
40,100,260,89,259,52,26,20
40,100,260,87,254,59,27,20
40,100,260,84,253,63,28,20
40,100,260,86,239,75,29,20
40,100,260,89,265,46,30,20
40,100,260,81,276,43,31,20
40,100,260,73,266,61,32,20
40,100,260,68,287,45,33,20
40,100,260,77,242,81,34,20
40,100,260,77,262,61,35,20
40,100,260,87,253,60,36,20
40,100,260,84,255,61,37,20
40,100,260,83,261,56,38,20
40,100,260,65,268,67,39,20
40,100,260,77,266,57,40,20
40,100,260,82,251,67,41,20
40,100,260,89,246,65,42,20
40,100,260,94,254,52,43,20
40,100,260,100,236,64,44,20
40,100,260,83,264,53,45,20
40,100,260,89,256,55,46,20
40,100,260,104,235,61,47,20
40,100,260,88,257,55,48,20
40,100,260,72,274,54,49,20
40,120,240,83,270,47,0,20
40,120,240,61,294,45,1,20
40,120,240,79,268,53,2,20
40,120,240,85,270,45,3,20
40,120,240,84,257,59,4,20
40,120,240,86,291,23,5,20
40,120,240,77,276,47,6,20
40,120,240,91,274,35,7,20
40,120,240,77,271,52,8,20
40,120,240,72,291,37,9,20
40,120,240,86,280,34,10,20
40,120,240,73,278,49,11,20
40,120,240,68,295,37,12,20
40,120,240,73,288,39,13,20
40,120,240,72,290,38,14,20
40,120,240,63,286,51,15,20
40,120,240,82,272,46,16,20
40,120,240,77,288,35,17,20
40,120,240,68,287,45,18,20
40,120,240,58,299,43,19,20
40,120,240,73,286,41,20,20
40,120,240,71,273,56,21,20
40,120,240,82,279,39,22,20
40,120,240,61,289,50,23,20
40,120,240,78,280,42,24,20
40,120,240,71,283,46,25,20
40,120,240,54,310,36,26,20
40,120,240,80,285,35,27,20
40,120,240,63,284,53,28,20
40,120,240,61,287,52,29,20
40,120,240,60,281,59,30,20
40,120,240,75,290,35,31,20
40,120,240,80,275,45,32,20
40,120,240,56,293,51,33,20
40,120,240,63,285,52,34,20
40,120,240,86,265,49,35,20
40,120,240,85,281,34,36,20
40,120,240,75,277,48,37,20
40,120,240,70,278,52,38,20
40,120,240,64,288,48,39,20
40,120,240,97,270,33,40,20
40,120,240,75,284,41,41,20
40,120,240,75,281,44,42,20
40,120,240,84,279,37,43,20
40,120,240,82,273,45,44,20
40,120,240,61,292,47,45,20
40,120,240,75,286,39,46,20
40,120,240,74,292,34,47,20
40,120,240,71,293,36,48,20
40,120,240,73,277,50,49,20
40,140,220,52,311,37,0,20
40,140,220,71,301,28,1,20
40,140,220,62,298,40,2,20
40,140,220,83,278,39,3,20
40,140,220,64,301,35,4,20
40,140,220,61,307,32,5,20
40,140,220,47,322,31,6,20
40,140,220,58,310,32,7,20
40,140,220,65,300,35,8,20
40,140,220,67,300,33,9,20
40,140,220,50,294,56,10,20
40,140,220,66,301,33,11,20
40,140,220,62,299,39,12,20
40,140,220,52,313,35,13,20
40,140,220,63,299,38,14,20
40,140,220,54,310,36,15,20
40,140,220,53,303,44,16,20
40,140,220,56,299,45,17,20
40,140,220,53,319,28,18,20
40,140,220,67,301,32,19,20
40,140,220,63,307,30,20,20
40,140,220,49,302,49,21,20
40,140,220,47,323,30,22,20
40,140,220,55,308,37,23,20
40,140,220,67,300,33,24,20
40,140,220,55,313,32,25,20
40,140,220,54,312,34,26,20
40,140,220,65,304,31,27,20
40,140,220,56,305,39,28,20
40,140,220,90,288,22,29,20
40,140,220,66,302,32,30,20
40,140,220,54,305,41,31,20
40,140,220,53,310,37,32,20
40,140,220,62,304,34,33,20
40,140,220,55,311,34,34,20
40,140,220,64,307,29,35,20
40,140,220,55,310,35,36,20
40,140,220,59,310,31,37,20
40,140,220,56,301,43,38,20
40,140,220,71,295,34,39,20
40,140,220,69,295,36,40,20
40,140,220,65,299,36,41,20
40,140,220,58,313,29,42,20
40,140,220,45,324,31,43,20
40,140,220,72,297,31,44,20
40,140,220,60,305,35,45,20
40,140,220,67,309,24,46,20
40,140,220,50,322,28,47,20
40,140,220,58,308,34,48,20
40,140,220,66,297,37,49,20
40,160,200,43,335,22,0,20
40,160,200,55,322,23,1,20
40,160,200,35,334,31,2,20
40,160,200,41,333,26,3,20
40,160,200,63,320,17,4,20
40,160,200,41,331,28,5,20
40,160,200,61,315,24,6,20
40,160,200,45,326,29,7,20
40,160,200,57,321,22,8,20
40,160,200,58,311,31,9,20
40,160,200,55,326,19,10,20
40,160,200,78,301,21,11,20
40,160,200,41,330,29,12,20
40,160,200,55,316,29,13,20
40,160,200,56,311,33,14,20
40,160,200,54,312,34,15,20
40,160,200,42,331,27,16,20
40,160,200,48,323,29,17,20
40,160,200,70,309,21,18,20
40,160,200,63,301,36,19,20
40,160,200,45,337,18,20,20
40,160,200,59,314,27,21,20
40,160,200,50,327,23,22,20
40,160,200,40,340,20,23,20
40,160,200,66,311,23,24,20
40,160,200,65,298,37,25,20
40,160,200,33,337,30,26,20
40,160,200,67,313,20,27,20
40,160,200,55,322,23,28,20
40,160,200,51,329,20,29,20
40,160,200,44,322,34,30,20
40,160,200,60,321,19,31,20
40,160,200,61,325,14,32,20
40,160,200,70,309,21,33,20
40,160,200,53,326,21,34,20
40,160,200,70,294,36,35,20
40,160,200,69,303,28,36,20
40,160,200,43,334,23,37,20
40,160,200,48,330,22,38,20
40,160,200,56,325,19,39,20
40,160,200,61,312,27,40,20
40,160,200,38,324,38,41,20
40,160,200,37,334,29,42,20
40,160,200,43,328,29,43,20
40,160,200,51,323,26,44,20
40,160,200,45,328,27,45,20
40,160,200,50,318,32,46,20
40,160,200,59,314,27,47,20
40,160,200,56,322,22,48,20
40,160,200,58,318,24,49,20
40,180,180,54,332,14,0,20
40,180,180,35,337,28,1,20
40,180,180,36,332,32,2,20
40,180,180,45,329,26,3,20
40,180,180,39,335,26,4,20
40,180,180,59,324,17,5,20
40,180,180,31,339,30,6,20
40,180,180,36,341,23,7,20
40,180,180,37,327,36,8,20
40,180,180,51,328,21,9,20
40,180,180,46,336,18,10,20
40,180,180,40,326,34,11,20
40,180,180,33,347,20,12,20
40,180,180,52,323,25,13,20
40,180,180,28,354,18,14,20
40,180,180,34,342,24,15,20
40,180,180,48,331,21,16,20
40,180,180,39,336,25,17,20
40,180,180,42,335,23,18,20
40,180,180,30,348,22,19,20
40,180,180,43,336,21,20,20
40,180,180,48,335,17,21,20
40,180,180,35,342,23,22,20
40,180,180,60,321,19,23,20
40,180,180,38,337,25,24,20
40,180,180,35,334,31,25,20
40,180,180,40,327,33,26,20
40,180,180,28,338,34,27,20
40,180,180,61,328,11,28,20
40,180,180,56,330,14,29,20
40,180,180,49,334,17,30,20
40,180,180,50,312,38,31,20
40,180,180,39,338,23,32,20
40,180,180,37,329,34,33,20
40,180,180,49,340,11,34,20
40,180,180,42,331,27,35,20
40,180,180,43,328,29,36,20
40,180,180,50,325,25,37,20
40,180,180,33,347,20,38,20
40,180,180,26,343,31,39,20
40,180,180,35,338,27,40,20
40,180,180,56,323,21,41,20
40,180,180,44,331,25,42,20
40,180,180,54,334,12,43,20
40,180,180,57,324,19,44,20
40,180,180,27,343,30,45,20
40,180,180,50,326,24,46,20
40,180,180,33,345,22,47,20
40,180,180,58,327,15,48,20
40,180,180,54,322,24,49,20
40,200,160,40,339,21,0,20
40,200,160,24,359,17,1,20
40,200,160,46,337,17,2,20
40,200,160,25,359,16,3,20
40,200,160,44,343,13,4,20
40,200,160,45,337,18,5,20
40,200,160,36,344,20,6,20
40,200,160,52,330,18,7,20
40,200,160,24,354,22,8,20
40,200,160,51,330,19,9,20
40,200,160,42,339,19,10,20
40,200,160,41,332,27,11,20
40,200,160,46,340,14,12,20
40,200,160,28,357,15,13,20
40,200,160,39,341,20,14,20
40,200,160,51,321,28,15,20
40,200,160,30,347,23,16,20
40,200,160,35,350,15,17,20
40,200,160,30,342,28,18,20
40,200,160,27,352,21,19,20
40,200,160,42,338,20,20,20
40,200,160,37,339,24,21,20
40,200,160,24,356,20,22,20
40,200,160,35,352,13,23,20
40,200,160,27,355,18,24,20
40,200,160,25,354,21,25,20
40,200,160,38,347,15,26,20
40,200,160,47,336,17,27,20
40,200,160,32,345,23,28,20
40,200,160,26,352,22,29,20
40,200,160,48,339,13,30,20
40,200,160,34,339,27,31,20
40,200,160,35,350,15,32,20
40,200,160,26,364,10,33,20
40,200,160,43,339,18,34,20
40,200,160,48,333,19,35,20
40,200,160,31,341,28,36,20
40,200,160,41,346,13,37,20
40,200,160,30,355,15,38,20
40,200,160,22,353,25,39,20
40,200,160,35,348,17,40,20
40,200,160,40,338,22,41,20
40,200,160,45,333,22,42,20
40,200,160,33,349,18,43,20
40,200,160,36,346,18,44,20
40,200,160,46,338,16,45,20
40,200,160,40,332,28,46,20
40,200,160,41,331,28,47,20
40,200,160,40,341,19,48,20
40,200,160,35,325,40,49,20
40,220,140,31,352,17,0,20
40,220,140,32,350,18,1,20
40,220,140,55,316,29,2,20
40,220,140,33,355,12,3,20
40,220,140,31,344,25,4,20
40,220,140,38,347,15,5,20
40,220,140,34,350,16,6,20
40,220,140,43,338,19,7,20
40,220,140,10,380,10,8,20
40,220,140,33,349,18,9,20
40,220,140,27,351,22,10,20
40,220,140,26,358,16,11,20
40,220,140,21,362,17,12,20
40,220,140,26,364,10,13,20
40,220,140,32,344,24,14,20
40,220,140,20,365,15,15,20
40,220,140,34,355,11,16,20
40,220,140,32,340,28,17,20
40,220,140,24,353,23,18,20
40,220,140,24,350,26,19,20
40,220,140,31,352,17,20,20
40,220,140,25,360,15,21,20
40,220,140,16,360,24,22,20
40,220,140,28,351,21,23,20
40,220,140,41,334,25,24,20
40,220,140,28,353,19,25,20
40,220,140,31,348,21,26,20
40,220,140,26,361,13,27,20
40,220,140,29,344,27,28,20
40,220,140,19,352,29,29,20
40,220,140,31,350,19,30,20
40,220,140,16,369,15,31,20
40,220,140,23,358,19,32,20
40,220,140,34,350,16,33,20
40,220,140,13,368,19,34,20
40,220,140,26,351,23,35,20
40,220,140,29,347,24,36,20
40,220,140,30,364,6,37,20
40,220,140,20,362,18,38,20
40,220,140,32,359,9,39,20
40,220,140,42,328,30,40,20
40,220,140,29,353,18,41,20
40,220,140,15,363,22,42,20
40,220,140,36,338,26,43,20
40,220,140,44,341,15,44,20
40,220,140,27,344,29,45,20
40,220,140,39,330,31,46,20
40,220,140,18,367,15,47,20
40,220,140,23,360,17,48,20
40,220,140,36,336,28,49,20
40,240,120,20,367,13,0,20
40,240,120,13,372,15,1,20
40,240,120,16,370,14,2,20
40,240,120,29,358,13,3,20
40,240,120,21,353,26,4,20
40,240,120,32,351,17,5,20
40,240,120,28,364,8,6,20
40,240,120,19,368,13,7,20
40,240,120,29,359,12,8,20
40,240,120,23,350,27,9,20
40,240,120,24,360,16,10,20
40,240,120,30,350,20,11,20
40,240,120,19,358,23,12,20
40,240,120,32,346,22,13,20
40,240,120,22,365,13,14,20
40,240,120,29,352,19,15,20
40,240,120,15,365,20,16,20
40,240,120,28,356,16,17,20
40,240,120,11,372,17,18,20
40,240,120,27,359,14,19,20
40,240,120,24,353,23,20,20
40,240,120,22,366,12,21,20
40,240,120,24,355,21,22,20
40,240,120,22,362,16,23,20
40,240,120,21,362,17,24,20
40,240,120,23,364,13,25,20
40,240,120,12,364,24,26,20
40,240,120,17,373,10,27,20
40,240,120,19,364,17,28,20
40,240,120,14,371,15,29,20
40,240,120,18,358,24,30,20
40,240,120,20,358,22,31,20
40,240,120,16,364,20,32,20
40,240,120,18,371,11,33,20
40,240,120,37,351,12,34,20
40,240,120,26,358,16,35,20
40,240,120,10,358,32,36,20
40,240,120,16,372,12,37,20
40,240,120,24,359,17,38,20
40,240,120,21,367,12,39,20
40,240,120,23,368,9,40,20
40,240,120,26,356,18,41,20
40,240,120,35,354,11,42,20
40,240,120,19,367,14,43,20
40,240,120,22,346,32,44,20
40,240,120,37,346,17,45,20
40,240,120,20,357,23,46,20
40,240,120,19,361,20,47,20
40,240,120,22,356,22,48,20
40,240,120,29,356,15,49,20
40,260,100,11,366,23,0,20
40,260,100,24,356,20,1,20
40,260,100,16,368,16,2,20
40,260,100,14,366,20,3,20
40,260,100,9,370,21,4,20
40,260,100,17,359,24,5,20
40,260,100,17,373,10,6,20
40,260,100,12,375,13,7,20
40,260,100,26,355,19,8,20
40,260,100,10,377,13,9,20
40,260,100,39,343,18,10,20
40,260,100,15,356,29,11,20
40,260,100,28,357,15,12,20
40,260,100,13,363,24,13,20
40,260,100,17,360,23,14,20
40,260,100,23,360,17,15,20
40,260,100,20,342,38,16,20
40,260,100,24,362,14,17,20
40,260,100,11,372,17,18,20
40,260,100,29,350,21,19,20
40,260,100,16,371,13,20,20
40,260,100,15,359,26,21,20
40,260,100,32,361,7,22,20
40,260,100,17,371,12,23,20
40,260,100,12,364,24,24,20
40,260,100,25,364,11,25,20
40,260,100,14,369,17,26,20
40,260,100,19,378,3,27,20
40,260,100,22,370,8,28,20
40,260,100,9,372,19,29,20
40,260,100,31,352,17,30,20
40,260,100,11,368,21,31,20
40,260,100,11,364,25,32,20
40,260,100,11,374,15,33,20
40,260,100,20,362,18,34,20
40,260,100,15,367,18,35,20
40,260,100,24,352,24,36,20
40,260,100,18,372,10,37,20
40,260,100,15,369,16,38,20
40,260,100,24,362,14,39,20
40,260,100,16,361,23,40,20
40,260,100,22,368,10,41,20
40,260,100,7,364,29,42,20
40,260,100,23,367,10,43,20
40,260,100,20,367,13,44,20
40,260,100,12,373,15,45,20
40,260,100,10,373,17,46,20
40,260,100,9,380,11,47,20
40,260,100,9,374,17,48,20
40,260,100,25,356,19,49,20
40,280,80,7,373,20,0,20
40,280,80,23,354,23,1,20
40,280,80,23,364,13,2,20
40,280,80,9,366,25,3,20
40,280,80,9,368,23,4,20
40,280,80,17,375,8,5,20
40,280,80,13,376,11,6,20
40,280,80,6,373,21,7,20
40,280,80,24,354,22,8,20
40,280,80,12,369,19,9,20
40,280,80,17,370,13,10,20
40,280,80,14,374,12,11,20
40,280,80,14,376,10,12,20
40,280,80,19,360,21,13,20
40,280,80,6,378,16,14,20
40,280,80,21,367,12,15,20
40,280,80,15,367,18,16,20
40,280,80,9,377,14,17,20
40,280,80,18,375,7,18,20
40,280,80,13,380,7,19,20
40,280,80,17,359,24,20,20
40,280,80,20,372,8,21,20
40,280,80,14,369,17,22,20
40,280,80,23,360,17,23,20
40,280,80,6,376,18,24,20
40,280,80,20,368,12,25,20
40,280,80,11,366,23,26,20
40,280,80,15,361,24,27,20
40,280,80,16,369,15,28,20
40,280,80,12,364,24,29,20
40,280,80,22,367,11,30,20
40,280,80,18,356,26,31,20
40,280,80,15,371,14,32,20
40,280,80,23,358,19,33,20
40,280,80,16,362,22,34,20
40,280,80,11,373,16,35,20
40,280,80,10,379,11,36,20
40,280,80,6,383,11,37,20
40,280,80,3,380,17,38,20
40,280,80,15,370,15,39,20
40,280,80,12,369,19,40,20
40,280,80,17,353,30,41,20
40,280,80,19,371,10,42,20
40,280,80,23,363,14,43,20
40,280,80,22,350,28,44,20
40,280,80,14,352,34,45,20
40,280,80,17,358,25,46,20
40,280,80,5,371,24,47,20
40,280,80,13,377,10,48,20
40,280,80,23,369,8,49,20
40,300,60,9,370,21,0,20
40,300,60,6,382,12,1,20
40,300,60,9,369,22,2,20
40,300,60,8,380,12,3,20
40,300,60,9,367,24,4,20
40,300,60,18,367,15,5,20
40,300,60,12,381,7,6,20
40,300,60,13,380,7,7,20
40,300,60,6,373,21,8,20
40,300,60,13,378,9,9,20
40,300,60,8,380,12,10,20
40,300,60,6,379,15,11,20
40,300,60,6,368,26,12,20
40,300,60,8,373,19,13,20
40,300,60,9,383,8,14,20
40,300,60,11,370,19,15,20
40,300,60,7,381,12,16,20
40,300,60,6,388,6,17,20
40,300,60,11,378,11,18,20
40,300,60,15,371,14,19,20
40,300,60,9,374,17,20,20
40,300,60,14,368,18,21,20
40,300,60,7,385,8,22,20
40,300,60,18,364,18,23,20
40,300,60,3,386,11,24,20
40,300,60,15,374,11,25,20
40,300,60,20,367,13,26,20
40,300,60,9,379,12,27,20
40,300,60,5,379,16,28,20
40,300,60,3,382,15,29,20
40,300,60,5,372,23,30,20
40,300,60,7,375,18,31,20
40,300,60,5,384,11,32,20
40,300,60,9,370,21,33,20
40,300,60,17,374,9,34,20
40,300,60,26,358,16,35,20
40,300,60,24,361,15,36,20
40,300,60,10,379,11,37,20
40,300,60,12,368,20,38,20
40,300,60,14,369,17,39,20
40,300,60,10,371,19,40,20
40,300,60,5,385,10,41,20
40,300,60,14,369,17,42,20
40,300,60,5,365,30,43,20
40,300,60,15,376,9,44,20
40,300,60,21,375,4,45,20
40,300,60,5,383,12,46,20
40,300,60,13,373,14,47,20
40,300,60,10,363,27,48,20
40,300,60,15,372,13,49,20
40,320,40,4,381,15,0,20
40,320,40,22,373,5,1,20
40,320,40,5,379,16,2,20
40,320,40,12,381,7,3,20
40,320,40,5,370,25,4,20
40,320,40,8,387,5,5,20
40,320,40,1,394,5,6,20
40,320,40,9,384,7,7,20
40,320,40,1,392,7,8,20
40,320,40,5,388,7,9,20
40,320,40,11,380,9,10,20
40,320,40,7,372,21,11,20
40,320,40,8,383,9,12,20
40,320,40,13,373,14,13,20
40,320,40,14,376,10,14,20
40,320,40,17,370,13,15,20
40,320,40,16,370,14,16,20
40,320,40,5,385,10,17,20
40,320,40,3,382,15,18,20
40,320,40,4,386,10,19,20
40,320,40,8,381,11,20,20
40,320,40,8,380,12,21,20
40,320,40,6,385,9,22,20
40,320,40,10,372,18,23,20
40,320,40,5,380,15,24,20
40,320,40,6,386,8,25,20
40,320,40,5,389,6,26,20
40,320,40,1,388,11,27,20
40,320,40,9,381,10,28,20
40,320,40,11,371,18,29,20
40,320,40,1,393,6,30,20
40,320,40,9,381,10,31,20
40,320,40,5,384,11,32,20
40,320,40,7,383,10,33,20
40,320,40,4,380,16,34,20
40,320,40,13,373,14,35,20
40,320,40,9,379,12,36,20
40,320,40,9,387,4,37,20
40,320,40,9,385,6,38,20
40,320,40,2,385,13,39,20
40,320,40,10,374,16,40,20
40,320,40,18,371,11,41,20
40,320,40,12,369,19,42,20
40,320,40,18,363,19,43,20
40,320,40,2,390,8,44,20
40,320,40,9,378,13,45,20
40,320,40,6,390,4,46,20
40,320,40,12,373,15,47,20
40,320,40,8,375,17,48,20
40,320,40,6,381,13,49,20
40,340,20,8,383,9,0,20
40,340,20,1,391,8,1,20
40,340,20,10,376,14,2,20
40,340,20,5,392,3,3,20
40,340,20,1,391,8,4,20
40,340,20,5,389,6,5,20
40,340,20,0,396,4,6,20
40,340,20,4,390,6,7,20
40,340,20,5,388,7,8,20
40,340,20,6,382,12,9,20
40,340,20,10,384,6,10,20
40,340,20,5,384,11,11,20
40,340,20,0,392,8,12,20
40,340,20,14,379,7,13,20
40,340,20,7,387,6,14,20
40,340,20,5,392,3,15,20
40,340,20,4,389,7,16,20
40,340,20,3,384,13,17,20
40,340,20,10,384,6,18,20
40,340,20,1,394,5,19,20
40,340,20,8,384,8,20,20
40,340,20,2,397,1,21,20
40,340,20,3,386,11,22,20
40,340,20,4,385,11,23,20
40,340,20,10,384,6,24,20
40,340,20,1,391,8,25,20
40,340,20,3,390,7,26,20
40,340,20,2,390,8,27,20
40,340,20,16,378,6,28,20
40,340,20,6,391,3,29,20
40,340,20,12,378,10,30,20
40,340,20,17,375,8,31,20
40,340,20,2,397,1,32,20
40,340,20,5,391,4,33,20
40,340,20,15,378,7,34,20
40,340,20,12,379,9,35,20
40,340,20,8,378,14,36,20
40,340,20,10,382,8,37,20
40,340,20,8,380,12,38,20
40,340,20,6,392,2,39,20
40,340,20,3,390,7,40,20
40,340,20,14,381,5,41,20
40,340,20,4,389,7,42,20
40,340,20,7,390,3,43,20
40,340,20,12,375,13,44,20
